,name,state,city,address,lattitude,longitude,Total_Slots,6AM-11AM_Booked_slots,11AM-4PM_Booked_slots,4PM-10PM_Booked_slots,label_6AM_11AM,label_11AM_4PM,label_4PM_10PM
442,"Vikarsh Nano technology, Dhangarwadi",Maharashtra,Satara,"Vikarsh Nano technology & Alloys pvt ltd, Gat No 273&274, Dhangarwadi village Tal- Khandala, Shirwal Dist- Satara 412801",18.11289,73.98985,8,8,5,5,FALSE,TRUE,TRUE
443,"SR Tranzcars, Saibaba Koil",Tamil Nadu,Coimbatore,"1142-A, Mettupalayam Rd, Saibaba Koil, Coimbatore, Tamil Nadu 641043",11.022849,76.951635,9,6,1,7,TRUE,TRUE,TRUE
444,"Lakshmi Motors, Ambattur",Tamil Nadu,Chennai,"#79, 80,81, NEAR WAVIN BUS STOP, Ambattur Industrial Estate, Chennai, Tamil Nadu 600058",13.0883447,80.1704698,8,4,4,8,TRUE,TRUE,FALSE
445,"Lakshmi Motors, Velachery",Tamil Nadu,Chennai,"No 42, Velachery Main Rd, Guindy National Park, Guindy, Chennai, Tamil Nadu 600032",13.0080236,80.22165,8,3,1,1,TRUE,TRUE,TRUE
446,"Lilium Park, SH 44",Maharashtra,Ahmednagar,"Hotel Lilium Park State Highway 44, Opp. Lemon Tree Hotel, Ahmednagar, Maharashtra 414106",19.26433634,74.82719974,7,5,2,6,TRUE,TRUE,FALSE
447,"Oberai Motors,  ISBT Rd",Uttarakhand,Dehradun,"Near, ISBT Chowk, Shimla Bypass Rd, Majra, Dehradun, Uttarakhand 248001",30.289739,77.998788,9,4,2,8,TRUE,TRUE,FALSE
448,"Ashok Auto Sales, Civil Lines",Uttar Pradesh,Agra,"119-120/8, Sanjay Palace, Sanjay Place, Civil Lines, Agra, Uttar Pradesh 282002",27.200798,78.008796,5,4,1,1,TRUE,TRUE,TRUE
449,"IOCL - MC2, Industrial Area II",Punjab,Chandigarh,"Indian OIL - MC 2 , Industrial area Phase-II MC Site, CHANDIGARH TOZIRAKPUR ROAD AT INDUSTRIAL AREA, PHASE-II, CHANDIGARH (U.T.), Chandigarh, PIN: 160002",30.69649,76.79662,9,3,2,4,TRUE,TRUE,TRUE
450,"IOCL - COCO WRD, Agarkar Nagar",Maharashtra,Pune,"Agarkar Nagar, Pune, Maharashtra 411001",18.5269679,73.8655123,5,5,5,1,FALSE,FALSE,TRUE
451,"KVR Dream vehicles, Vidya Nagar",Kerala,Kasargod,"Panalam Nayamar Moola, Alampady Manya Road, Vidya Nagar, PO, Kasaragod, Kerala 671123",12.51382323,75.02713173,10,10,8,2,FALSE,TRUE,TRUE
452,"Sree Auto, BH Road Tumakuru",Karnataka,Tumakuru,"No 1 BH Road Near Gubbi, Gate, Tumakuru, Karnataka 572107",13.344796,77.080192,10,2,1,9,TRUE,TRUE,FALSE
453,"IOCL COCO Chengampalli, Salem-Kochi Highway",Tamil Nadu,Chengampalli,"Salem - Kochi Hwy, Vadamugam Kangayapalayam, Tamil Nadu 638812",11.213022,77.441968,7,4,7,1,TRUE,FALSE,TRUE
454,"Hotel Vididhi, Kothagudam",Telangana,Madgulapally,"Survey No. 173/2, 174/6, State Highway 2 NAM Expressway, Miryalaguda Highway Near Madugulapally Toll Plaza Kothagudam, Village, Madgulapally, Telangana 508247",16.991031,79.44047,7,5,6,3,TRUE,FALSE,TRUE
455,"Select Cars, Hyderabad Rd - Kothirampur",Telangana,Karimnagar,"No 8-6-396, Hyderabad Rd, Kothirampur, Karimnagar, Telangana 505001",18.417928,79.13639,5,1,4,3,TRUE,TRUE,TRUE
456,"MIDAS, Muzzafarnagar",Uttar Pradesh,Muzaffarnagar,"PLOT NO. 77-1 Delhi - Haridwar, Bypass, Hwy, Muzaffarnagar, Uttar Pradesh 251001",29.4585464,77.7397628,8,7,5,5,FALSE,TRUE,TRUE
457,"MIDAS Auto, Industrial Area ",Uttarakhand,Haridwar,"No E17 Old, Industrial Area, Haridwar, Uttarakhand 249401",29.942456,78.144234,6,3,5,1,TRUE,FALSE,TRUE
458,"Basudeb Auto Limited, Shanti Nagar",Jharkhand,Ranchi,"Basudeb Auto, Shanti Nagar, Plot No 11, Kokar Industrial Area, Shanti Nagar, Ranchi, Jharkhand 834001",23.371302,85.350737,10,1,10,4,TRUE,FALSE,TRUE
459,"Matsya Amazon Kitchens, Kurnool Rd",Andhra Pradesh,Kurnool,"NH 44; Bangalore - Hyderabad  highway, Kurnool Rd, Andhra Pradesh 518216",15.576915,77.93704,6,1,1,5,TRUE,TRUE,FALSE
460,"Utkarsh Mototech, Assam Trunk Rd",Assam,Guwahati,"Kamakhya Gate, Swastik Ayodhya Complex, Assam Trunk Rd, Guwahati, Assam 781009",26.164406,91.715516,10,2,1,4,TRUE,TRUE,TRUE
461,"Hotel Grand Leela Krishna, Bhimavaram",Madhya Pradesh,Bhimavaram,"Undi Rd, Balusumoodi, Bhimavaram, Andhra Pradesh 534202",16.5451748,81.5199403,5,5,2,1,FALSE,TRUE,TRUE
462,"Jadhav Solar & Automotives, Badnera",Maharashtra,"Amravati, Mh","Jadhav Solar & Automotives Pvt.  Ltd., Jadhav E-Vehicles, Ground floor, Rangoli Pearl Hotel, Nawathe Square, Badnera Road, Amravati, MH- 444607",20.909443,77.7522447,8,8,2,1,FALSE,TRUE,TRUE
463,"IOCL - SUJIT AUTOMOBILES, Bangalore-Kanyakumari Road",Maharashtra,Butibori,"Bangalore - Salem - Madurai - Kanyakumari Road, Butibori, Maharashtra 441108",20.92258656,78.99986387,8,1,1,2,TRUE,TRUE,TRUE
464,"Tata Steel Car Parking, Northern Town",Jharkhand,Jamshedpur,"Northern Town, Jamshedpur, Jharkhand 831001",22.800099,86.188305,8,4,7,4,TRUE,FALSE,TRUE
465,"Sakchi - Parking, Basant Central",Jharkhand,Jamshedpur,"Sakchi, Jamshedpur, Jharkhand 831001",22.802611,86.203633,9,7,4,1,TRUE,TRUE,TRUE
466,"Ambagan - Parking, Jubliee Park gate",Jharkhand,Jamshedpur,"Ambagan, Sakchi, Jamshedpur, Jharkhand - 831001",22.808483,86.198276,9,2,8,2,TRUE,FALSE,TRUE
467,"IOCL Sahara Hospitality, Vile Parle",Maharashtra,Mumbai,"opp. Domestic Airport, Navpada, Vile Parle East, Vile Parle, Mumbai, Maharashtra 400099",19.09564,72.852577,9,9,1,5,FALSE,TRUE,TRUE
468,"Hotel Parivar, Mehkar Buldhana",Maharashtra,Buldhana,"SH-207, Mehkar Malegaon Karanja Road, Mehkar, Buldhana Maharashtra - 443301",20.132702,76.560897,7,7,7,4,FALSE,FALSE,TRUE
469,"Hotel Sanskruti , Trambakeshwar Rd",Maharashtra,Nashik,"Trambakeshwar Rd, Belgaon Dhaga, Nashik, Maharashtra 422007",19.973146,73.68105,9,8,6,3,FALSE,TRUE,TRUE
470,"IOCL Manjalpur, GIDC Rd Manjalpur",Gujarat,Vadodara,"312, GIDC Rd, Beside Om Pippadiya Hanumanji Mandir, Ghanshyam Nagar Society 2, Manjalpur, Vadodara, Gujarat 390011",22.271793,73.190795,5,3,1,1,TRUE,TRUE,TRUE
471,"RKL TML Showroom, Sec 9 GIDA",Uttar Pradesh,Gorakhpur,"AL -4A, Sector 9 GIDA , Gorakhpur, Uttar Pradesh- 273209",26.743642,84.263369,7,5,7,1,TRUE,FALSE,TRUE
472,"IOCL - Citi Fuels, Virender Nagar",Delhi,Delhi,OPP.-VIRENDER NAGAR NEAR BHARATI COLLEGE NEW DELHI,28.622486,77.09547,7,1,1,5,TRUE,TRUE,TRUE
473,"SRM Motors, Vikas Nagar",Uttar Pradesh,Lucknow,"11/CP-2, Tedhi Pulia Ring Rd, Vikas Nagar, Lucknow, Uttar Pradesh 226022",26.900894,80.964231,7,3,1,6,TRUE,TRUE,FALSE
474,"Shree Dev Wheels, Acharya Nagar",Uttar Pradesh,Ayodhya,"Plot No 402 and 403 B Sultanpur Road, Acharya Nagar, near Avadh University, Ayodhya, UP 224001",26.755089,82.141261,5,1,3,3,TRUE,TRUE,TRUE
475,"IOCL - Gay Service Station, Azadpur",Delhi,Delhi,"Near Azadpur, New Delhi,110033",28.703312,77.181109,7,1,7,6,TRUE,FALSE,FALSE
476,"Ace Kudale Cycles, Manjri  Bk",Maharashtra,Pune,"Manjri Bk, Pune, Maharashtra 412307",18.4957722,73.97893593,9,7,7,4,TRUE,TRUE,TRUE
477,"Hotel Dreamland, ST Main Market Mahabaleshwar",Maharashtra,Mahabaleshwar,"BUS STAND, MAIN MARKET, behind S.T, Mahabaleshwar, Maharashtra 412806",17.92564438,73.65552014,8,1,1,6,TRUE,TRUE,TRUE
478,"ARDEE MALL, Sec 52 Gurgaon",Delhi,Gurgaon,"Ardee City Road, Sector 52, Gurgaon-122022",28.444672,77.08082,8,6,2,2,TRUE,TRUE,TRUE
479,"Hotel Baba Ramdev, Sirohi",Rajasthan,Sirohi,"Hotel Baba Ramdev Campus, Nh. 62, near Paladi (m), Vera Vilpur, Sirohi, Rajasthan 307043",24.973775,72.895964,9,5,4,6,TRUE,TRUE,TRUE
480,"ABC Autolink, NH 64 Ranoli",Gujarat,Vadodara,"No 1401, Ranoli GIDC, Vadodara, NH 64, Gujarat 391350",22.403828,73.13455,9,9,4,9,FALSE,TRUE,FALSE
481,"Brookfield, Powai",Maharashtra,Mumbai,"Spectra, High St, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076",19.11637,72.91086,9,3,7,9,TRUE,TRUE,FALSE
482,"Brookfield, Powai",Maharashtra,Mumbai,"Pay & Park, Central Ave, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076",19.11644,72.90968,8,4,3,1,TRUE,TRUE,TRUE
483,"MG Ranchi, Line Tank Road",Jharkhand,Ranchi,"Near Firayalals Pulsar Plaza, Line Tank Rd, Ranchi, Jharkhand 834001",23.371745,85.326113,10,9,3,7,FALSE,TRUE,TRUE
484,"MG Bhubaneswar, NH 16",Odisha,Bhubaneswar,"Plot No. 86/88, Near Apex Institute of Technology & Management, Pahala, NH-16, Bhubaneswar, Odisha-752101",20.352134,85.8903743,4,4,1,4,FALSE,TRUE,FALSE
485,"Ginger Nashik , Satpur Colony",Maharashtra,Nashik,"Plot No P 20 (Part), Satpur MIDC Near Satpur MIDC Police Station (Near Bank of India, Branch Nashik, Trimbakeshwar Rd, MIDC, Satpur Colony, Nashik, Maharashtra 422007",19.991881,73.743904,7,3,5,2,TRUE,TRUE,TRUE
486,"TML- Sterling Motors , Renuka Nagar",Maharashtra,Nashik,"PB No 033, Old Agra Rd, Gadkari Chowk, Renuka Nagar, Nashik, Maharashtra 422001",19.9932,73.783133,7,6,2,3,FALSE,TRUE,TRUE
487,"IOCL Kevadia, Garudeshwar",Gujarat,Kevadia,"Survey No u00e2u0080u0093 422, 423 Village u00e2u0080u0093 Kevadiya, Taluka u00e2u0080u0093 Garudeshwar District u00e2u0080u0093 Narmada, Gujarat, 393151",21.885704,73.688136,5,3,1,4,TRUE,TRUE,TRUE
488,"Satish Motors, Wanjarwadi",Maharashtra,Aurangabad,"Plot No72/1 Saharanpur, Wanjarwadi Aurangabad 431002",19.911983,75.232932,5,1,5,4,TRUE,FALSE,TRUE
489,"Heritage Motors, Ghodbunder",Maharashtra,Thane,"Rosa Vista, MH SH 42, opp. Suraj Water Park, Thane, Maharashtra 400607",19.25612,72.97145,8,7,1,5,FALSE,TRUE,TRUE
490,"IOCL Karari Fuels, NH 44 Kishangarh",Punjab,Kisangarh,"NH 44, Kishangarh chownk, Jalandhar - Pathankot Rd, Punjab 144301",31.431348,75.620357,8,7,6,5,FALSE,TRUE,TRUE
491,"IOCL Royal Petro, NH 44",Haryana,Karnal,"NH 44, Near The Royal Paradise Resort , Karnal- 132001",29.731581,76.976511,9,1,2,1,TRUE,TRUE,TRUE
492,"Sagar Motors, Sector 5 Noida",Uttar Pradesh,Noida,"B-123, Udhyog Marg, opp. PayTM building, B Block, Sector 5, Noida, Uttar Pradesh 201301",28.59093,77.31969,8,6,1,2,TRUE,TRUE,TRUE
493,"Smile Stone Motels, Kamargaon",Maharashtra,Ahmednagar,"76/B, Nagar-Pune Road, Kamargaon, Ahmednagar,Maharashtra-411 005",18.9852363,74.5760075,9,9,2,8,FALSE,TRUE,FALSE
494,"One Awadh Centre, Gomti Nagar",Uttar Pradesh,Lucknow,"384, Vibhuti Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010",26.86372513,81.01027566,9,5,8,4,TRUE,FALSE,TRUE
495,"IOCL COCO u00e2u0080u0093 Central Jail RO, Rambagh",Madhya Pradesh,Indore,"Snehlataganj, Indore, Madhya Pradesh 452003",22.335789,73.173794,7,4,3,5,TRUE,TRUE,TRUE
496,"IOCL - Vrindavan Fuels, Mangal Nagar,Manikbagh",Madhya Pradesh,Indore,"Manikbagh, Mangal Nagar, Indore, Madhya Pradesh 452014",22.6848351,75.8558249,9,1,1,8,TRUE,TRUE,FALSE
497,"Chandrani Enterprises, Bogra",West Bengal,Bardhaman,"N/536 BOGRA CHATTI National Highway 2 Paschim Burdwan. , Bogra, Bardhaman- 713332",23.663888,87.057978,10,7,6,2,TRUE,TRUE,TRUE
498,"SS Motogen, Barwadda",Jharkhand,Dhanbad,"NH 2 Kashitand, Nag Nagar, Barwadda, Dhanbad, Jharkhand 826004",23.848551,86.441642,6,6,3,5,FALSE,TRUE,FALSE
499,"TC Motors, Domjur",West Bengal,Howrah,"NH 16, Salap More, near Kolkata West International City, Domjur, Howrah, West Bengal 711403",22.614383,88.273187,9,2,8,3,TRUE,FALSE,TRUE
500,"Rangeet Auto, NH 31",West Bengal,Coochbehar,"31-NH CHOKCHOKA, OPPOSITE PROVA AUTOMOBILE, NEAR CHECK POST, COOCHBEHAR, COOCH BEHAR, WEST BENGAL, 736101",26.323416,89.484913,7,5,2,2,TRUE,TRUE,TRUE
501,"Rangeet Auto, Rumtek Road",Sikkim,Gangtok,"R.P. ALLEY COMPLEX, ADAMPOOL, RUMTEK ROAD, GANGTOK, EAST SIKKIM, SIKKIM, 737135",27.305524,88.585965,5,4,1,1,TRUE,TRUE,TRUE
502,"Rangeet Auto, Sevoke Road",West Bengal,Siliguri,"Shop No 1 And 2, Orchid Building, Sevoke Road, Near Check Post, Near Vega Mall, Siliguri, West Bengal 734001",26.750937,88.439995,6,3,2,1,TRUE,TRUE,TRUE
503,"Tata Steel, Park Street",West Bengal,Kolkata,"43, Jawaharlal Nehru Rd, Kankaria Estates, Park Street area, Kolkata, West Bengal 700071",22.547449,88.349602,10,9,6,4,FALSE,TRUE,TRUE
504,"Orange Auto, Erragadda",Telangana,Hyderabad,"8-3-165, Beside Gokul Theatre, Erragadda, Hyderabad u00e2u0080u0093 500018",17.454398,78.434575,4,2,3,1,TRUE,TRUE,TRUE
505,"Orange Auto, Karkhana",Telangana,Hyderabad,"Plot No 54, Gayatri Westend Kakaguda, Karkhana, Secunderabad - 500015",17.45848,78.5,10,2,7,2,TRUE,TRUE,TRUE
506,"Orange Auto, Hafeezpet",Telangana,Hyderabad,"16ABC, Mini Industrial estate, Hafeezpet, Hyderabad, Telangana 500049",17.490308,78.354536,6,6,1,2,FALSE,TRUE,TRUE
507,"KRAFT AUTO, Bokaro Industrial Area",Jharkhand,Bokaro,"Plot no.- II/A 88, Phase - II,Bokaro Industrial Area,Bokaro - Jharkhand 827014 ",23.66473,86.073024,5,4,4,4,TRUE,TRUE,TRUE
508,"Lexus Motors, New Town",West Bengal,Kolkata,"Plot No IID/13, Major Arterial Road (North Extension, 14, Rajarhat Rd, AA II, Newtown, Kolkata, West Bengal 700156",22.620585,88.461154,9,8,8,6,FALSE,FALSE,TRUE
509,"IOCL Drive-In, Belgachia",West Bengal,Kolkata,"Khudiram Bose Road (Guchia Rd), Dutta Bagan, Belgachia, Kolkata, West Bengal 700037",22.607396,88.392281,7,2,4,1,TRUE,TRUE,TRUE
510,"Four Points By Sheraton, Tonk Road",Rajasthan,Jaipur,"No. 1, City Square, Vasundhara Colony, Tonk Road, Jaipur, Rajasthan, 302016",26.8643722,75.7957703,5,1,4,3,TRUE,TRUE,TRUE
511,"Four Points By Sheraton Hotel, Nagar Road",Maharashtra,Pune,"5th Milestone, Nagar Road, Pune - 411014",18.562826,73.922392,9,1,9,9,TRUE,FALSE,FALSE
512,"Fairfield by Marriott,Gachibowli",Telangana,Hyderabad,"Road No. 2, Financial District, Gachibowli, Hyderabad, Telangana - 500032",17.423858,78.347334,8,2,5,6,TRUE,TRUE,TRUE
513,"Fairfield by Marriott, Mahindra World City",Tamil Nadu,Chennai,"Near Main Entrance, Mahindra World City, Chennai - 603002",12.730596,80.00463,9,4,8,5,TRUE,FALSE,TRUE
514,"Four Points by Sheraton, Chennai OMR",Tamil Nadu,Chennai,"Survey No 169, Plot 1B and 1A, Rajiv Gandhi Salai, Kumaran Nagar, Sholinganallur, Chennai-600119,Four Points 1, Semmancheri, Chennai, Tamil Nadu 600119",12.875613,80.227372,7,6,1,5,FALSE,TRUE,TRUE
515,"Fairfield by Marriott, Ashram Rd",Gujarat,Ahmedabad,"Ashram Rd, Satyawadi Society, Usmanpura, Ahmedabad, Gujarat 380013",23.0522787,72.5710882,10,7,6,3,TRUE,TRUE,TRUE
516,"IOCL - Ruchika Service Station, Mayur Vihar",Delhi,Delhi,"KONDLI GHARAOLI,  MAYUR VIHAR PH-III NEW DELHI-110096",28.6034988,77.3354221,9,7,6,7,TRUE,TRUE,TRUE
517,"Sagar Motors, Dilshad Garden",Delhi,Delhi,"No ZB/43 487 & ZB, 44 487, Dilshad Garden, New Delhi, Delhi 110095",28.676246,77.31768,5,1,3,1,TRUE,TRUE,TRUE
518,"IOCL Laxmi Narayan Petroleum, Changodar",Gujarat,Changodar,"National Highway 8A, Changodar, Gujarat 382210",22.9378139,72.455668,10,8,1,10,TRUE,TRUE,FALSE
519,"IOCL Om Petroleum, Kamod",Gujarat,Kamod,"Kamod, Gujarat 382427",22.9247437,72.5434955,6,2,1,2,TRUE,TRUE,TRUE
520,"IOCL Omkar Petroleum, Subhanpura",Gujarat,Vadodara,"High Tension Rd, Subhanpura, Vadodara, Gujarat 390023",22.3216986,73.154986,8,6,6,8,TRUE,TRUE,FALSE
521,"Lexican Motors, Matigara",West Bengal,Siliguri,"Reliance Industrial Consortium Ltd. NH 31 Baniakhari, Kusumnagar Landmark, beside Barsana Hotel, Matigara, Siliguri, West Bengal 734010",26.729623,88.373903,9,5,9,1,TRUE,FALSE,TRUE
522,"Panvel Industrial Fastners, Mum-Pune Expressway",Maharashtra,Navi Mumbai,"Next MGL CNG Station, 29/37 Jawahar Coop Industrial Estate , On Mumbai - Pune Express Highway, Taluka, Kamothe, Panvel, Navi Mumbai, Maharashtra 410209",27.72865,85.30309,7,6,3,4,FALSE,TRUE,TRUE
523,"IOCL Shanthi Social Services, Singanallur",Tamil Nadu,Coimbatore,"128, 2247, Trichy Rd, Krishnapuram Medu, Singanallur, Tamil Nadu 641005",11.00269216,77.0387079,8,1,8,5,TRUE,FALSE,TRUE
524,"Hotel Mamalla Heritage, Fisherman Colony",Tamil Nadu,Mahabalipuram,"104 east raja street, Mahabalipuram, Tamil Nadu 603104",12.61860448,80.19400597,10,9,1,1,FALSE,TRUE,TRUE
525,"Motel Mamalla, SH 49",Tamil Nadu,Mahabalipuram,"Motel Mamalla No.77, East Coast Road, SH 49, Mahabalipuram, Tamil Nadu 603104",12.6325138,80.1958391,6,1,1,4,TRUE,TRUE,TRUE
526,"Pumpkin Tales, Alwarpet",Tamil Nadu,Chennai,"37, 20, Bheemanna Garden St, Alwarpet, Chennai, Tamil Nadu 600018",13.033655,80.255285,8,1,4,3,TRUE,TRUE,TRUE
527,"Mahati Industries limited, Shankar Sheth Road",Maharashtra,Pune,"32/33, Shankar Sheth Road, B/H S T Workshop, Shankar Sheth Road, Pune, Maharashtra-411037",18.4995583,73.8685639,6,6,6,4,FALSE,FALSE,TRUE
528,"Blue Moon Highway Restaurant, Bangalore-Hyderabad Highway",Andhra Pradesh,Anantapuram,"NH 44; Bangalore - Hyderabad  highway, 116/1B, Midthuru, Peddavaduguru, Anantapuram, Andhra Pradesh 515405",15.02395,77.620628,10,1,7,9,TRUE,TRUE,FALSE
529,"Dion Automotives, Ankuli Bye Pass Road",Odisha,Berhampur,"Ankuli Bye Pass Road, Berhampur, Ganjam Dist ODISHA 760010",19.298988,84.831762,5,1,1,2,TRUE,TRUE,TRUE
530,"Shyam Automotive, AB Road",Madhya Pradesh,Indore,"A B Road, Before Emerald Heights School, Indore, Madhya Pradesh 453331",22.6520302,75.821321,8,1,5,8,TRUE,TRUE,FALSE
531,"IOCL - Jopadevi Petroleum, Talegaon-Chakan Rd",Maharashtra,Khalumbre,"Talegaon-Chakan Rd, Khalumbre, Maharashtra 410501",18.741668,73.777157,9,3,4,1,TRUE,TRUE,TRUE
532,"IOCL - Trishul Service Station, Pimpri-Chinchwad",Maharashtra,Pune,"T-163, MIDC Bhosari, Pune, MIDC, Bhosari, Pimpri-Chinchwad, Piune-411026",18.6209574,73.8299842,5,5,4,5,FALSE,TRUE,FALSE
533,"Aavas Hotels & Resorts, NH 16 Velampalli",Andhra Pradesh,Ongole,"NH 16, Vijayawada - Nellore Hwy, Vellampalli (Maddipadu) Ongole,  Andhra Pradesh u00e2u0080u0093 523211",15.6382976,80.0167529,8,5,4,1,TRUE,TRUE,TRUE
534,"Bahubali Motors, Transport Nagar",Chhattisgarh,Raipur,"Mumbai - Kolkata Hwy, Beside M.P Dhaba, Transport Nagar, Tatibandh, Raipur, Chhattisgarh 492099",21.2567897,81.5594445,8,4,3,6,TRUE,TRUE,TRUE
535,"Malik Cars, Old Bowenpally",Telangana,Secunderabad,"Adj Service Road Sri Sai Enclave, Old Bowenpally, Secunderabad, Telangana 500011",17.478362,78.4737723,4,1,3,3,TRUE,TRUE,TRUE
536,"Sairam Automobiles, Krishna Nagar",Chhattisgarh,Bhilai,"Sairam auto G. E Road, Krishna Nagar, Supela, Bhilai, Chhattisgarh 490023",21.2165392,81.401487,9,1,7,6,TRUE,TRUE,TRUE
537,"Sairam Automobiles, Light Industrial Area",Chhattisgarh,Khursipar," Zone III, Light Industrial Area, Khursipar, Chhattisgarh 490011",21.206036,81.3418606,5,2,2,1,TRUE,TRUE,TRUE
538,"Shankar Motors, Prem Nagar",Bihar,Bhagalpur,"Ground Floor, Sabour Rd, near Engineering College, Prem Nagar, Bhagalpur, Bihar 812002",25.2522094,87.0450289,6,2,1,5,TRUE,TRUE,FALSE
539,"IOCL - NAVABHARAGAVA FILLING STATION, Vijayawada - Hyderabad Hwy",Andhra Pradesh,Vijayawada,"Vijayawada - Hyderabad Hwy, Ibrahimpatnam, Andhra Pradesh 521456",16.5812639,80.5263493,9,7,9,4,TRUE,FALSE,TRUE
540,"Pacific Mall, Tagore Garden",Delhi,Delhi,"Najafgarh Rd, Tagore Garden, Tilak Nagar, New Delhi, Delhi 110018",28.6422188,77.1058913,5,2,4,4,TRUE,TRUE,TRUE
541,"Pacific Mall, Netaji Subash Palace",Delhi,Delhi,"Pitam Pura, New Delhi, Delhi 110034",28.6933409,77.1531325,10,2,6,3,TRUE,TRUE,TRUE
542,"Pacific Mall,  Dwarka",Delhi,Delhi,"Dwarka sector 21 metro station, PACIFIC MALL, Sector 22 Rd, Sector 21, Dwarka, New Delhi, Delhi 110077",28.5512199,77.056702,10,3,3,9,TRUE,TRUE,FALSE
543,"Pacific Mall, Sahibabad",Uttar Pradesh,Ghaziabad,"Plot Alpha, Sahibabad Industrial Area Site 4, Sahibabad, Ghaziabad, Uttar Pradesh 201010",28.6461808,77.3207891,5,2,2,1,TRUE,TRUE,TRUE
544,"Pacific Mall, Rajpur Road",Uttarakhand,Dehradun,"Pacific mall, Rajpur Rd, Jakhan, Dehradun, Uttarakhand 248001",30.3662595,78.070528,5,4,5,4,TRUE,FALSE,TRUE
545,"Tristar Auto Agencies, RK Beach Junction",Andhra Pradesh,Vizag,"Beside Kali Matha Mandhir, RK Beach Junction, Visakhapatnam-530002",17.71241304,83.3184811,8,1,1,8,TRUE,TRUE,FALSE
546,"Zostel, Dandeghar",Maharashtra,Panchgani,"Panchgani, Wai, Main Road, Dandeghar, Maharashtra 412805",17.9335258,73.8158574,8,2,7,2,TRUE,FALSE,TRUE
547,"Rama Automobiles, Patilwada",Maharashtra,Pune,"Ground Floor Pune Nasik Highway, Manchar, Shevawadi, behind Morde Food Product Company, Patilwada, Pune, Maharashtra 410503",18.99132729,73.94277954,10,1,4,9,TRUE,TRUE,FALSE
548,"Hotel Temple View, Sai Nagar",Maharashtra,Shirdi,"Sai Murali Complex, Manmad Rd, opp. Sai Temple Nagar, Sai Nagar, Shirdi, Maharashtra 423109",19.7650352,74.4754592,5,4,2,2,TRUE,TRUE,TRUE
549,"Gramps Auto, Bampada",Odisha,Balasore,"NH 16 (Old NH 5), Bampada, Balasore. State: ODISHA, Pin: 756056",21.497869,86.88961,6,6,5,5,FALSE,FALSE,FALSE
550,"Jagdalpur Motors, Geedam Road",Chhattisgarh,Jagdalpur,"Geedam Rd, Pandripan, Chhattisgarh 492099",19.0657802,81.9635956,5,1,4,2,TRUE,TRUE,TRUE
551,"Pragati Trading, NH 37",Assam,Jorhat,"NH37, Jorhat, Assam 785006",26.7470487,94.1680718,10,10,1,9,FALSE,TRUE,FALSE
552,"Yaksh The Art People, Delhi-Jaipur Highway",Rajasthan,Sayri,"Yaksh, The Art People, Delhi-Jaipur Highway, Syari, Rajasthan 303002",27.1590851,75.9603844,9,4,1,8,TRUE,TRUE,FALSE
553,"Oberoi Mall, Goregaon",Maharashtra,Mumbai,"Western Express Hwy, Yashodham, Goregaon, Mumbai, Maharashtra 400063",19.1737611,72.8600172,4,1,2,1,TRUE,TRUE,TRUE
554,"Parin Motors, NH8 Gondal Highway",Gujarat,Rajkot,"149, Plot No 2, Survey No, NH 8B, Gondal Highway, near Parin Furniture, Rajkot, Gujarat 360004",22.225264,70.801197,7,1,7,3,TRUE,FALSE,TRUE
555,"IOCL RO u00e2u0080u0093 Basanti Hwy, Bayarmari",West Bengal,Bayamari,"Plot 392&393 Mouza, Bayarmari, Nazat Dist. North 24 Paraganas - West Bengal 743442",22.4380501,88.763395,4,2,4,1,TRUE,FALSE,TRUE
556,"Ashutosh Motors, near NHPC Godown",Assam,Nagaon,"Biroh Bebejia Sensowa, near NHPC Godown, Nagaon, Assam 782002",26.3123315,92.6401864,4,1,1,1,TRUE,TRUE,TRUE
557,"Daspalla Hotels, Jubilee Hills",Telangana,Hyderabad,"Daspalla Hotels u00e2u0080u0093 (Jublee Hill Resorts Pvt Ltd)- Rd Number 37, CBI Colony, Jubilee Hills, Hyderabad, Telangana 500033",17.4368304,78.3983261,6,3,4,5,TRUE,TRUE,FALSE
558,"Hotel Greenland Towers, NH 6 & 16 ",West Bengal,Rupnarayanpur,"NH 6&16, Industrial Area, Rupnarayanpur, West Bengal 721301",22.380721,87.365968,10,6,7,2,TRUE,TRUE,TRUE
559,"Trupti Enterprises, Bhagabanpur Industrial Area",Odisha,Bhubaneswar,"IDCO, Plot No 16, 17, 32&33 Bhagabanpur Industrial Area, Bhubaneswar, Odisha 751019",20.238165,85.756643,10,5,9,9,TRUE,FALSE,FALSE
560,"Trimurti Petroleum, Panvel",Maharashtra,Navi Mumbai,"GUT NO.151/2, VILLAGE - AJIVALI, TALUKA - PANVEL, RAIGAD, AJIVALI, 410216",18.9563188,73.1626506,7,6,4,3,FALSE,TRUE,TRUE
561,"HP Service Center, Sola ",Gujarat,Ahmedabad,"F.P. No 232/1, Solaroad, Ahmedabad 380061",23.0633903,72.5317625,5,5,3,5,FALSE,TRUE,FALSE
